transaction_id,date,region,product_category,quantity,revenue,net_profit
TRX01283,2026-01-12,Africa,Books,58,10600.66,8830.35
TRX01284,2026-06-24,North America,Food,84,0.0,0.0
TRX01285,2026-03-14,South America,Toys,147,37604.07,32828.35
TRX01286,2026-03-21,Australia,Appliances,80,11622.4,10483.4
TRX01287,2026-04-09,Australia,Furniture,149,112281.93,101278.3
TRX01288,2026-01-18,Europe,Software,86,25095.66,20302.39
TRX01289,2026-03-28,Africa,Software,74,29637.0,24687.62
TRX01290,2026-04-20,North America,Appliances,108,85019.76,73627.11
TRX01291,2026-04-14,Africa,Furniture,129,83822.91,69824.48
TRX01292,2026-06-15,Asia,Clothing,18,14322.42,12603.73
TRX01293,2026-06-23,North America,Clothing,72,2237.76,1937.9
TRX01294,2026-02-12,Africa,Books,33,26210.58,21833.41
TRX01295,2026-02-21,Europe,Appliances,51,11668.8,9440.06
TRX01296,2026-06-02,North America,Toys,0,16615.0,14388.59
TRX01297,2026-02-21,Asia,Software,139,25958.25,22843.26
TRX01298,2026-04-30,Europe,Books,119,24097.5,19494.88
TRX01299,2026-05-13,Europe,Software,109,10615.51,8587.95
TRX01300,2026-05-15,Asia,Software,127,79540.1,69995.29
TRX01301,2026-01-10,Europe,Electronics,73,22776.0,18425.78
TRX01302,2026-04-12,Africa,Appliances,47,30281.63,25224.6
TRX01303,2026-04-13,Europe,Software,20,11189.2,9052.06
TRX01304,2026-04-27,North America,Clothing,148,27661.2,23954.6
TRX01305,2026-02-16,Asia,Books,133,78235.92,68847.61
TRX01306,2026-01-23,Asia,Toys,118,68098.98,59927.1
TRX01307,2026-03-11,Africa,Toys,50,33772.5,28132.49
TRX01308,2026-01-22,Asia,Books,64,34156.16,30057.42
TRX01309,2026-03-02,Europe,Toys,57,13706.22,11088.33
TRX01310,2026-01-11,South America,Clothing,147,5634.51,4918.93
TRX01311,2026-06-24,South America,Furniture,124,92755.72,80975.74
TRX01312,2026-04-02,Australia,Clothing,128,70246.4,63362.25
TRX01313,2026-05-23,Australia,Books,84,50171.52,45254.71
TRX01314,2026-03-09,South America,Electronics,13,2173.99,1897.89
TRX01315,2026-06-02,Europe,Toys,38,16261.34,13155.42
TRX01316,2026-04-21,Australia,Furniture,138,90866.1,81961.22
TRX01317,2026-03-19,Asia,Books,129,76377.03,67211.79
TRX01318,2026-03-31,Africa,Electronics,77,16952.32,14121.28
TRX01319,2026-06-01,North America,Books,85,30684.15,26572.47
TRX01320,2026-05-24,Australia,Books,146,91759.54,82767.11
TRX01321,2026-05-18,Asia,Toys,59,39820.28,35041.85
TRX01322,2026-01-10,Africa,Software,19,2056.94,1713.43
TRX01323,2026-05-13,Africa,Clothing,72,0.0,0.0
TRX01324,2026-03-30,Australia,Food,86,14089.38,12708.62
TRX01325,2026-03-28,South America,Books,36,2694.96,2352.7
TRX01326,2026-01-27,Europe,Appliances,63,44398.62,35918.48
TRX01327,2026-05-04,Australia,Furniture,108,12864.96,11604.19
TRX01328,2026-01-04,Europe,Books,147,43112.16,34877.74
TRX01329,2026-02-22,South America,Toys,101,68642.63,59925.02
TRX01330,2026-03-30,North America,Furniture,61,47522.05,41154.1
TRX01331,2026-03-28,North America,Electronics,16,5181.12,4486.85
TRX01332,2026-01-12,Europe,Clothing,143,45851.52,37093.88
TRX01333,2026-02-20,Asia,Electronics,130,54038.4,47553.79
TRX01334,2026-06-11,Africa,Clothing,45,20361.15,16960.84
TRX01335,2026-03-09,South America,Appliances,17,12647.49,11041.26
TRX01336,2026-05-05,North America,Software,0,0.0,0.0
TRX01337,2026-05-13,North America,Furniture,52,8202.48,7103.35
TRX01338,2026-02-09,Asia,Furniture,87,56823.18,50004.4
TRX01339,2026-05-04,Unknown_Region,Appliances,7,551.39,551.39
TRX01340,2026-02-08,North America,Appliances,33,15513.3,13434.52
TRX01341,2026-06-23,Africa,Furniture,58,16117.04,13425.49
TRX01342,2026-04-29,South America,Furniture,27,7647.21,6676.01
TRX01343,2026-04-02,Asia,Furniture,40,21373.2,18808.42
TRX01344,2026-01-05,Africa,Electronics,46,15243.48,12697.82
TRX01345,2026-01-20,South America,Electronics,98,23156.42,20215.55
TRX01346,2026-04-08,North America,Software,136,38119.44,33011.44
TRX01347,2026-01-21,South America,Toys,111,63798.36,55695.97
TRX01348,2026-06-29,Australia,Clothing,82,4451.78,4015.51
TRX01349,2026-06-24,Asia,Electronics,0,40790.75,35895.86
TRX01350,2026-06-08,Africa,Appliances,27,8467.47,7053.4
TRX01351,2026-01-27,North America,Food,108,14915.88,12917.15
TRX01352,2026-01-19,Europe,Books,23,6079.13,4918.02
TRX01353,2026-01-26,Australia,Food,8,1686.0,1520.77
TRX01354,2026-01-15,Australia,Appliances,18,10676.34,9630.06
TRX01355,2026-03-09,North America,Appliances,114,46996.5,40698.97
TRX01356,2026-05-12,Australia,Toys,113,0.0,0.0
TRX01357,2026-06-10,Africa,Software,94,35497.22,29569.18
TRX01358,2026-05-12,Europe,Clothing,140,98445.2,79642.17
TRX01359,2026-01-25,Asia,Furniture,103,47842.47,42101.37
TRX01360,2026-02-13,Asia,Books,125,0.0,0.0
TRX01361,2026-02-27,Europe,Food,18,4633.2,3748.26
TRX01362,2026-03-11,Asia,Electronics,12,7178.64,6317.2
TRX01363,2026-06-29,South America,Books,62,10177.92,8885.32
TRX01364,2026-05-21,Asia,Food,92,32316.84,28438.82
TRX01365,2026-04-06,Africa,Appliances,113,67128.78,55918.27
TRX01366,2026-05-06,Africa,Toys,119,54239.01,45181.1
TRX01367,2026-06-18,North America,Appliances,128,32664.32,28287.3
TRX01368,2026-06-07,South America,Electronics,32,21154.56,18467.93
TRX01369,2026-05-07,Asia,Furniture,137,86410.01,76040.81
TRX01370,2026-05-14,Asia,Food,129,55516.44,48854.47
TRX01371,2026-01-06,Africa,Furniture,11,7824.3,6517.64
TRX01372,2026-03-26,Australia,Food,112,12653.76,11413.69
TRX01373,2026-05-11,North America,Furniture,89,6804.05,5892.31
TRX01374,2026-01-31,Europe,Appliances,43,20223.76,16361.02
TRX01375,2026-01-05,Asia,Books,59,10420.58,9170.11
TRX01376,2026-04-02,Unknown_Region,Food,37,10393.67,10393.67
TRX01377,2026-03-25,Europe,Software,122,70404.98,56957.63
TRX01378,2026-01-22,North America,Clothing,30,14099.1,12209.82
TRX01379,2026-05-17,Europe,Toys,109,12067.39,9762.52
TRX01380,2026-03-22,Africa,Food,134,104680.8,87199.11
TRX01381,2026-01-22,North America,Clothing,15,0.0,0.0
TRX01382,2026-03-14,Asia,Software,146,75965.26,66849.43
TRX01383,2026-02-08,Europe,Furniture,108,41101.56,33251.16
TRX01384,2026-05-09,Europe,Clothing,34,13429.32,10864.32
TRX01385,2026-04-17,South America,Appliances,116,71410.76,62341.59
TRX01386,2026-06-06,Unknown_Region,Electronics,116,29854.92,29854.92
TRX01387,2026-02-18,North America,Furniture,136,77525.44,67137.03
TRX01388,2026-01-18,South America,Appliances,94,37288.86,32553.17
TRX01389,2026-04-27,Africa,Electronics,75,38336.25,31934.1
TRX01390,2026-03-12,Australia,Clothing,149,52105.3,46998.98
TRX01391,2026-01-26,Europe,Furniture,85,54069.35,43742.1
TRX01392,2026-06-06,Africa,Clothing,105,61144.65,50933.49
TRX01393,2026-05-13,Asia,Toys,99,54185.67,47683.39
TRX01394,2026-03-08,Africa,Appliances,59,8353.81,6958.72
TRX01395,2026-04-19,North America,Toys,91,24003.98,20787.45
TRX01396,2026-06-12,Africa,Clothing,0,58459.94,48697.13
TRX01397,2026-06-17,Europe,Food,60,35396.4,28635.69
TRX01398,2026-03-07,Europe,Books,131,101111.04,81798.83
TRX01399,2026-01-26,Australia,Electronics,81,39836.61,35932.62
TRX01400,2026-02-13,Australia,Clothing,67,41459.6,37396.56
TRX01401,2026-06-23,Australia,Books,85,0.0,0.0
TRX01402,2026-05-14,Africa,Food,18,12966.84,10801.38
TRX01403,2026-03-12,Africa,Furniture,77,19176.85,15974.32
TRX01404,2026-05-25,North America,Appliances,0,25463.16,22051.1
TRX01405,2026-02-14,Europe,Appliances,102,53694.84,43439.13
TRX01406,2026-03-13,Europe,Software,84,52988.88,42868.0
TRX01407,2026-03-31,Unknown_Region,Appliances,66,31588.92,31588.92
TRX01408,2026-05-28,South America,Toys,90,32424.3,28306.41
TRX01409,2026-02-13,North America,Furniture,125,40020.0,34657.32
TRX01410,2026-03-06,North America,Appliances,146,46284.92,40082.74
TRX01411,2026-04-26,Australia,Clothing,110,80840.1,72917.77
TRX01412,2026-04-07,South America,Books,98,5299.84,4626.76
TRX01413,2026-02-08,Asia,Software,128,9076.48,7987.3
TRX01414,2026-05-04,Unknown_Region,Toys,33,17768.52,17768.52
TRX01415,2026-03-21,North America,Food,112,49395.36,42776.38
TRX01416,2026-05-14,North America,Appliances,143,9621.04,8331.82
TRX01417,2026-04-26,Australia,Food,55,20438.55,18435.57
TRX01418,2026-04-15,Australia,Software,33,15785.88,14238.86
TRX01419,2026-04-09,North America,Appliances,74,41215.78,35692.87
TRX01420,2026-01-24,Australia,Toys,0,16541.6,14920.52
TRX01421,2026-02-20,Unknown_Region,Appliances,10,7966.9,7966.9
TRX01422,2026-03-17,Africa,Food,53,31177.25,25970.65
TRX01423,2026-04-21,Asia,Clothing,96,6208.32,5463.32
TRX01424,2026-01-30,South America,Books,71,7316.55,6387.35
TRX01425,2026-05-10,Europe,Software,20,4711.0,3811.2
TRX01426,2026-02-27,South America,Food,77,0.0,0.0
TRX01427,2026-02-27,Asia,Software,66,36367.32,32003.24
TRX01428,2026-01-13,Asia,Electronics,10,830.5,730.84
TRX01429,2026-04-10,Europe,Food,70,55451.9,44860.59
TRX01430,2026-05-26,Europe,Appliances,141,100256.64,81107.62
TRX01431,2026-05-29,North America,Software,41,1101.26,953.69
TRX01432,2026-02-21,Unknown_Region,Software,123,65742.27,65742.27
TRX01433,2026-02-24,Asia,Software,58,30129.26,26513.75
TRX01434,2026-05-04,Asia,Food,9,6915.15,6085.33
TRX01435,2026-02-13,Africa,Software,103,22866.0,19047.38
TRX01436,2026-01-21,Africa,Toys,100,73506.0,61230.5
TRX01437,2026-03-31,South America,Toys,12,4501.8,3930.07
TRX01438,2026-01-05,Australia,Appliances,44,2499.2,2254.28
TRX01439,2026-02-05,Africa,Furniture,145,81391.4,67799.04
TRX01440,2026-05-15,Australia,Furniture,9,191.61,172.83
TRX01441,2026-01-09,Australia,Furniture,10,5281.9,4764.27
TRX01442,2026-06-26,Asia,Furniture,1,164.53,144.79
TRX01443,2026-05-31,South America,Electronics,21,2388.33,2085.01
TRX01444,2026-06-17,Asia,Software,0,11061.9,9734.47
TRX01445,2026-01-12,North America,Books,18,7348.32,6363.65
TRX01446,2026-04-16,Australia,Clothing,25,5701.25,5142.53
TRX01447,2026-02-22,South America,Clothing,112,80775.52,70517.03
TRX01448,2026-06-01,North America,Appliances,84,37801.68,32736.25
TRX01449,2026-02-18,North America,Software,111,47792.16,41388.01
TRX01450,2026-05-17,South America,Books,2,197.4,172.33
TRX01451,2026-06-11,Australia,Books,133,13425.02,12109.37
TRX01452,2026-05-31,Asia,Food,89,32185.96,28323.64
TRX01453,2026-03-11,North America,Furniture,107,70152.41,60751.99
TRX01454,2026-01-17,Africa,Furniture,30,13230.3,11020.84
TRX01455,2026-03-05,Asia,Electronics,97,76329.3,67169.78
TRX01456,2026-01-31,South America,Furniture,115,29039.8,25351.75
TRX01457,2026-06-21,Europe,Software,17,2327.64,1883.06
TRX01458,2026-03-02,Australia,Toys,143,52319.41,47192.11
TRX01459,2026-05-28,Europe,Clothing,22,7630.92,6173.41
TRX01460,2026-04-26,South America,Toys,128,65904.64,57534.75
TRX01461,2026-01-11,North America,Electronics,18,2215.98,1919.04
TRX01462,2026-04-11,Asia,Books,126,22285.62,19611.35
TRX01463,2026-05-21,Australia,Books,146,5039.92,4546.01
TRX01464,2026-05-21,Europe,Books,125,54847.5,44371.63
TRX01465,2026-02-22,Australia,Food,139,68716.04,61981.87
TRX01466,2026-01-17,Africa,Appliances,1,761.01,633.92
TRX01467,2026-04-03,Asia,Food,38,27531.38,24227.61
TRX01468,2026-05-30,Australia,Books,0,25048.98,22594.18
TRX01469,2026-01-26,Australia,Software,122,66202.08,59714.28
TRX01470,2026-01-13,Unknown_Region,Electronics,129,58456.35,58456.35
TRX01471,2026-04-21,Europe,Software,88,31741.6,25678.95
TRX01472,2026-03-24,Europe,Food,0,8799.0,7118.39
TRX01473,2026-05-12,North America,Toys,70,26514.6,22961.64
TRX01474,2026-06-09,Africa,Books,75,57789.75,48138.86
TRX01475,2026-01-19,Europe,Software,69,17134.08,13861.47
TRX01476,2026-04-16,North America,Food,92,20218.84,17509.52
TRX01477,2026-04-08,Australia,Software,64,43439.36,39182.3
TRX01478,2026-04-16,Africa,Appliances,106,39988.5,33310.42
TRX01479,2026-01-20,Europe,Clothing,10,4897.7,3962.24
TRX01480,2026-06-21,North America,Appliances,14,8042.16,6964.51
TRX01481,2026-01-27,North America,Food,98,26289.48,22766.69
TRX01482,2026-06-30,Australia,Toys,66,18969.06,17110.09
TRX01483,2026-01-23,South America,Electronics,144,35144.64,30681.27
TRX01484,2026-04-16,Europe,Appliances,53,12328.86,9974.05
TRX01485,2026-06-24,South America,Books,126,35999.46,31427.53
TRX01486,2026-03-10,Unknown_Region,Furniture,99,0.0,0.0
TRX01487,2026-05-05,South America,Electronics,29,14694.01,12827.87
TRX01488,2026-01-25,Asia,Clothing,71,54744.55,48175.2
TRX01489,2026-02-26,North America,Food,20,15579.6,13491.93
TRX01490,2026-06-12,Africa,Furniture,96,55452.48,46191.92
TRX01491,2026-05-15,South America,Books,15,11272.95,9841.29
TRX01492,2026-04-16,Europe,Software,130,67579.2,54671.57
TRX01493,2026-01-06,Asia,Books,0,7409.25,6520.14
TRX01494,2026-02-27,South America,Food,35,0.0,0.0
TRX01495,2026-02-14,South America,Furniture,6,178.98,156.25
TRX01496,2026-06-14,Europe,Books,121,92960.67,75205.18
TRX01497,2026-05-07,North America,Toys,0,58966.16,51064.69
TRX01498,2026-01-16,Asia,Software,105,16620.45,14626.0
TRX01499,2026-01-25,Asia,Furniture,83,45515.54,40053.68
TRX01500,2026-03-21,North America,Furniture,128,78481.92,67965.34
TRX01501,2026-06-13,Europe,Software,63,0.0,0.0
TRX01502,2026-05-01,South America,Software,102,71381.64,62316.17
TRX01503,2026-06-02,Africa,Software,12,5839.8,4864.55
TRX01504,2026-02-11,South America,Electronics,23,16679.37,14561.09
TRX01505,2026-03-29,South America,Clothing,136,107532.48,93875.86
TRX01506,2026-03-31,Australia,Software,72,9210.24,8307.64
TRX01507,2026-01-03,Europe,Appliances,35,18573.8,15026.2
TRX01508,2026-06-12,North America,Food,31,11925.39,10327.39
TRX01509,2026-05-14,Asia,Toys,14,3990.42,3511.57
TRX01510,2026-06-16,Australia,Books,138,28713.66,25899.72
TRX01511,2026-04-05,Africa,Toys,93,35587.38,29644.29
TRX01512,2026-06-19,Asia,Software,100,25503.0,22442.64
TRX01513,2026-02-07,Africa,Clothing,14,0.0,0.0
TRX01514,2026-06-29,Europe,Books,90,8059.5,6520.14
TRX01515,2026-05-31,Europe,Toys,66,20244.18,16377.54
TRX01516,2026-06-10,South America,Books,101,43229.01,37738.93
TRX01517,2026-05-21,Europe,Food,34,7597.3,6146.22
TRX01518,2026-05-04,Australia,Appliances,111,53009.16,47814.26
TRX01519,2026-06-29,Asia,Electronics,116,8188.44,7205.83
TRX01520,2026-03-05,South America,Food,44,7636.64,6666.79
TRX01521,2026-03-14,Australia,Food,82,58052.72,52363.55
TRX01522,2026-06-13,Unknown_Region,Books,20,8400.0,8400.0
TRX01523,2026-03-14,Unknown_Region,Food,100,60633.0,60633.0
TRX01524,2026-06-20,North America,Books,18,3042.72,2635.0
TRX01525,2026-02-08,South America,Toys,0,4988.24,4354.73
TRX01526,2026-05-10,North America,Electronics,87,68953.59,59713.81
TRX01527,2026-04-05,Europe,Books,78,34447.92,27868.37
TRX01528,2026-01-10,North America,Toys,53,32123.83,27819.24
TRX01529,2026-03-07,Africa,Appliances,143,96789.55,80625.7
TRX01530,2026-05-13,North America,Clothing,122,5597.36,4847.31
TRX01531,2026-05-07,South America,Software,135,44281.35,38657.62
TRX01532,2026-01-01,Australia,Appliances,12,8204.28,7400.26
TRX01533,2026-06-01,Africa,Clothing,3,2188.98,1823.42
TRX01534,2026-05-07,Unknown_Region,Electronics,0,23244.51,23244.51
TRX01535,2026-03-10,North America,Electronics,123,33560.55,29063.44
TRX01536,2026-02-17,South America,Appliances,37,568.69,496.47
TRX01537,2026-03-13,Australia,Furniture,148,113348.76,102240.58
TRX01538,2026-05-21,Africa,Clothing,132,26534.64,22103.36
TRX01539,2026-03-18,Asia,Toys,52,9585.68,8435.4
TRX01540,2026-03-01,South America,Electronics,47,0.0,0.0
TRX01541,2026-05-06,Australia,Electronics,139,52301.53,47175.98
TRX01542,2026-03-31,Asia,Software,0,27073.41,23824.6
TRX01543,2026-03-08,Asia,Books,38,2042.88,1797.73
TRX01544,2026-02-27,South America,Books,84,41115.48,35893.81
TRX01545,2026-04-21,Australia,Furniture,108,0.0,0.0
TRX01546,2026-06-08,Europe,Appliances,82,18881.32,15274.99
TRX01547,2026-02-17,North America,Toys,32,22771.52,19720.14
TRX01548,2026-06-24,North America,Furniture,83,23447.5,20305.53
TRX01549,2026-06-01,Europe,Furniture,89,42167.31,34113.35
TRX01550,2026-01-17,Australia,Clothing,20,3150.2,2841.48
TRX01551,2026-01-25,Africa,Food,42,2249.94,1874.2
TRX01552,2026-03-23,North America,Furniture,109,20447.31,17707.37
TRX01553,2026-01-31,North America,Food,116,47534.48,41164.86
TRX01554,2026-03-31,Australia,Electronics,112,54340.16,49014.82
TRX01555,2026-03-12,Australia,Toys,6,2389.08,2154.95
TRX01556,2026-01-24,Europe,Toys,48,21607.2,17480.22
TRX01557,2026-02-02,Australia,Food,124,62338.52,56229.35
TRX01558,2026-05-28,Europe,Electronics,93,65961.18,53362.59
TRX01559,2026-05-29,Asia,Furniture,95,3555.85,3129.15
TRX01560,2026-06-14,Australia,Appliances,127,6803.39,6136.66
TRX01561,2026-02-23,Asia,Toys,25,5709.25,5024.14
TRX01562,2026-03-27,Australia,Appliances,37,21778.94,19644.6
TRX01563,2026-03-10,Australia,Furniture,17,11768.25,10614.96
TRX01564,2026-06-25,North America,Furniture,40,17933.2,15530.15
TRX01565,2026-04-05,North America,Software,128,81034.24,70175.65
TRX01566,2026-02-19,North America,Books,11,8692.64,7527.83
TRX01567,2026-03-15,Australia,Software,114,68164.02,61483.95
TRX01568,2026-04-09,Africa,Appliances,81,8930.25,7438.9
TRX01569,2026-04-21,Australia,Software,19,12386.67,11172.78
TRX01570,2026-05-07,South America,Toys,80,51954.4,45356.19
TRX01571,2026-04-29,Asia,Furniture,0,34240.78,30131.89
TRX01572,2026-02-20,Africa,Furniture,106,0.0,0.0
TRX01573,2026-06-24,Africa,Toys,115,62717.55,52243.72
TRX01574,2026-05-29,Asia,Clothing,9,1616.04,1422.12
TRX01575,2026-02-02,Australia,Software,0,18939.0,17082.98
TRX01576,2026-06-16,Australia,Electronics,83,56291.43,50774.87
TRX01577,2026-05-22,South America,Electronics,119,9944.83,8681.84
TRX01578,2026-05-30,Europe,Books,92,6576.16,5320.11
TRX01579,2026-02-27,North America,Toys,71,33724.29,29205.24
TRX01580,2026-03-25,South America,Electronics,13,5544.5,4840.35
TRX01581,2026-06-02,Europe,Appliances,70,44871.4,36300.96
TRX01582,2026-03-14,North America,Books,147,30095.31,26062.54
TRX01583,2026-05-27,North America,Books,0,24787.37,21465.86
TRX01584,2026-04-20,South America,Food,31,4111.84,3589.64
TRX01585,2026-01-13,North America,Toys,7,3588.83,3107.93
TRX01586,2026-06-22,Asia,Food,118,34365.14,30241.32
TRX01587,2026-01-27,North America,Clothing,47,0.0,0.0
TRX01588,2026-01-06,Australia,Software,72,18681.12,16850.37
TRX01589,2026-01-29,Asia,Software,67,40465.32,35609.48
TRX01590,2026-01-21,Asia,Electronics,40,5926.8,5215.58
TRX01591,2026-01-20,Africa,Electronics,54,41736.6,34766.59
TRX01592,2026-01-11,Africa,Books,36,18558.0,15458.81
TRX01593,2026-02-26,Europe,Food,148,95273.52,77076.28
TRX01594,2026-02-22,Africa,Appliances,17,2403.29,2001.94
TRX01595,2026-04-27,Australia,Books,97,42545.17,38375.74
TRX01596,2026-04-15,Europe,Food,85,46713.45,37791.18
TRX01597,2026-04-01,South America,Clothing,23,1019.59,890.1
TRX01598,2026-01-20,North America,Food,4,2445.92,2118.17
TRX01599,2026-04-02,Africa,Toys,0,42683.9,35555.69
TRX01600,2026-05-06,Africa,Books,115,31066.1,25878.06
TRX01601,2026-06-24,South America,Appliances,110,9776.8,8535.15
TRX01602,2026-01-09,Australia,Toys,138,37479.42,33806.44
TRX01603,2026-02-06,Australia,Furniture,105,33648.3,30350.77
TRX01604,2026-04-07,Europe,Furniture,103,3161.07,2557.31
TRX01605,2026-01-22,Australia,Software,83,0.0,0.0
TRX01606,2026-03-04,Africa,Appliances,112,22389.92,18650.8
TRX01607,2026-04-13,Africa,Toys,100,50839.0,42348.89
TRX01608,2026-06-19,North America,Appliances,148,38435.6,33285.23
TRX01609,2026-02-10,Australia,Furniture,67,47525.11,42867.65
TRX01610,2026-01-05,South America,Furniture,148,96244.4,84021.36
TRX01611,2026-03-19,North America,Software,90,39599.1,34292.82
TRX01612,2026-02-20,South America,Clothing,3,2159.73,1885.44
TRX01613,2026-06-17,Africa,Software,11,969.87,807.9
TRX01614,2026-06-19,Australia,Furniture,60,0.0,0.0
TRX01615,2026-04-05,Europe,Toys,149,115781.94,93667.59
TRX01616,2026-06-05,Australia,Furniture,73,56758.96,51196.58
TRX01617,2026-06-08,North America,Electronics,53,41231.88,35706.81
TRX01618,2026-06-19,North America,Books,114,69917.34,60548.42
TRX01619,2026-06-20,North America,Food,10,5506.2,4768.37
TRX01620,2026-05-12,North America,Food,109,53949.55,46720.31
TRX01621,2026-03-19,Europe,Furniture,48,10640.16,8607.89
TRX01622,2026-06-27,Africa,Books,127,12946.38,10784.33
TRX01623,2026-04-23,Europe,Software,29,2432.81,1968.14
TRX01624,2026-03-12,North America,Toys,39,10787.01,9341.55
TRX01625,2026-01-31,Australia,Clothing,91,65901.29,59442.96
TRX01626,2026-05-29,North America,Food,64,0.0,0.0
TRX01627,2026-06-03,South America,Food,83,65484.51,57167.98
TRX01628,2026-01-03,Europe,Toys,4,2795.88,2261.87
TRX01629,2026-06-21,Australia,Software,131,97541.29,87982.24
TRX01630,2026-06-07,Asia,Food,110,83251.3,73261.14
TRX01631,2026-06-12,Australia,Toys,27,2117.61,1910.08
TRX01632,2026-06-24,South America,Appliances,6,2579.1,2251.55
TRX01633,2026-04-28,Australia,Appliances,149,108571.83,97931.79
TRX01634,2026-01-20,Australia,Toys,141,84217.89,75964.54
TRX01635,2026-01-17,Asia,Toys,53,34010.63,29929.35
TRX01636,2026-03-18,North America,Toys,66,40960.92,35472.16
TRX01637,2026-04-22,Europe,Electronics,14,4161.78,3366.88
TRX01638,2026-05-12,Europe,Furniture,140,109418.4,88519.49
TRX01639,2026-03-06,North America,Clothing,132,77151.36,66813.08
TRX01640,2026-03-15,Asia,Electronics,146,72693.4,63970.19
TRX01641,2026-01-18,South America,Appliances,5,3907.0,3410.81
TRX01642,2026-02-15,North America,Clothing,1,349.51,302.68
TRX01643,2026-01-02,South America,Books,0,33791.56,29500.03
TRX01644,2026-03-11,Africa,Appliances,22,7581.2,6315.14
TRX01645,2026-04-06,Asia,Appliances,26,5972.46,5255.76
TRX01646,2026-04-21,Asia,Books,119,48237.84,42449.3
TRX01647,2026-06-04,Europe,Appliances,34,3403.74,2753.63
TRX01648,2026-05-14,North America,Food,149,30321.5,26258.42
TRX01649,2026-02-28,Asia,Appliances,57,25994.85,22875.47
TRX01650,2026-05-06,North America,Books,7,202.93,175.74
TRX01651,2026-02-06,Asia,Software,95,20496.25,18036.7
TRX01652,2026-02-26,Europe,Clothing,38,18860.92,15258.48
TRX01653,2026-06-30,Asia,Appliances,32,3600.64,3168.56
TRX01654,2026-02-02,Australia,Furniture,41,12197.5,11002.15
TRX01655,2026-04-16,South America,Appliances,0,7051.2,6155.7
TRX01656,2026-04-19,North America,Clothing,52,29812.12,25817.3
TRX01657,2026-06-02,South America,Books,100,51317.0,44799.74
TRX01658,2026-03-07,Asia,Food,76,41327.28,36368.01
TRX01659,2026-06-17,South America,Food,49,27064.66,23627.45
TRX01660,2026-03-14,Australia,Clothing,84,45832.92,41341.29
TRX01661,2026-02-22,Asia,Toys,115,73092.85,64321.71
TRX01662,2026-06-23,Asia,Toys,21,12206.25,10741.5
TRX01663,2026-03-06,North America,Appliances,48,36453.12,31568.4
TRX01664,2026-06-20,Africa,Food,139,69794.68,58138.97
TRX01665,2026-04-01,Asia,Electronics,51,11820.27,10401.84
TRX01666,2026-02-19,Africa,Appliances,54,28921.86,24091.91
TRX01667,2026-06-12,Asia,Books,86,62984.68,55426.52
TRX01668,2026-05-29,Australia,Food,95,51922.25,46833.87
TRX01669,2026-04-28,South America,Furniture,27,14530.32,12684.97
TRX01670,2026-03-28,North America,Software,44,20570.0,17813.62
TRX01671,2026-05-17,Africa,Food,55,9705.3,8084.51
TRX01672,2026-06-20,Europe,Books,136,108545.68,87813.46
TRX01673,2026-05-24,Unknown_Region,Books,0,25180.32,25180.32
TRX01674,2026-06-05,Asia,Clothing,21,15970.29,14053.86
TRX01675,2026-03-27,North America,Electronics,100,39468.0,34179.29
TRX01676,2026-03-24,Australia,Electronics,56,10585.68,9548.28
TRX01677,2026-06-20,Africa,Clothing,10,4229.4,3523.09
TRX01678,2026-01-19,Africa,Food,113,69793.32,58137.84
TRX01679,2026-02-03,Europe,Food,142,106883.4,86468.67
TRX01680,2026-05-03,Australia,Electronics,88,20203.04,18223.14
TRX01681,2026-06-13,Asia,Software,39,7085.13,6234.91
TRX01682,2026-06-12,North America,Software,22,8051.34,6972.46
TRX01683,2026-01-22,Unknown_Region,Clothing,0,20354.61,20354.61
TRX01684,2026-06-07,Australia,Food,126,20854.26,18810.54
TRX01685,2026-03-20,Asia,Clothing,63,13357.26,11754.39
TRX01686,2026-06-13,South America,Food,86,40193.82,35089.2
TRX01687,2026-05-26,Africa,Clothing,137,33521.16,27923.13
TRX01688,2026-04-01,Africa,Furniture,79,0.0,0.0
TRX01689,2026-01-23,South America,Software,39,11389.95,9943.43
TRX01690,2026-04-29,Africa,Furniture,0,28587.5,23813.39
TRX01691,2026-04-21,Australia,Appliances,106,9411.74,8489.39
TRX01692,2026-05-28,Asia,Food,137,88876.01,78210.89
TRX01693,2026-02-28,Asia,Appliances,130,58961.5,51886.12
TRX01694,2026-04-01,North America,Food,41,15137.2,13108.82
TRX01695,2026-06-11,Asia,Furniture,65,48665.5,42825.64
TRX01696,2026-06-19,Africa,Books,32,12402.88,10331.6
TRX01697,2026-02-01,Asia,Appliances,29,20088.01,17677.45
TRX01698,2026-06-30,Australia,Toys,11,7742.68,6983.9
TRX01699,2026-04-28,Africa,Appliances,148,67828.4,56501.06
TRX01700,2026-03-02,Africa,Clothing,124,31158.72,25955.21
TRX01701,2026-04-23,Africa,Furniture,109,69405.75,57814.99
TRX01702,2026-04-11,Europe,Clothing,144,58926.24,47671.33
TRX01703,2026-06-10,Europe,Furniture,28,8531.32,6901.84
TRX01704,2026-04-20,Europe,Clothing,8,4135.44,3345.57
TRX01705,2026-03-01,North America,Clothing,50,13266.5,11488.79
TRX01706,2026-05-19,Asia,Clothing,114,56962.38,50126.89
TRX01707,2026-02-18,South America,Food,69,23631.12,20629.97
TRX01708,2026-06-09,Asia,Electronics,0,23621.07,20786.54
